1025		32.00	12.00	4.000	Global			
1026		34.00	12.00	4.000	Global			
1027		36.00	12.00	4.000	Global			
1028		38.00	12.00	4.000	Global			
1029		40.00	12.00	4.000	Global			
1030		0.0	14.00	4.000	Global			
1031		2.000	14.00	4.000	Global			
1032		4.000	14.00	4.000	Global			
1033		6.000	14.00	4.000	Global			
1034		8.000	14.00	4.000	Global			
1035		10.00	14.00	4.000	Global			
1036		12.00	14.00	4.000	Global			
1037		14.00	14.00	4.000	Global			
1038		16.00	14.00	4.000	Global			
1039		18.00	14.00	4.000	Global			
1040		20.00	14.00	4.000	Global			
1041		22.00	14.00	4.000	Global			
1042		24.00	14.00	4.000	Global			
1043		26.00	14.00	4.000	Global			
1044		28.00	14.00	4.000	Global			
1045		30.00	14.00	4.000	Global			
1046		32.00	14.00	4.000	Global			
1047		34.00	14.00	4.000	Global			
1048		36.00	14.00	4.000	Global			
1049		38.00	14.00	4.000	Global			
1050		40.00	14.00	4.000	Global			
1051		0.0	16.00	4.000	Global			
1052		2.000	16.00	4.000	Global			
1053		4.000	16.00	4.000	Global			
1054		6.000	16.00	4.000	Global			
1055		8.000	16.00	4.000	Global			
1056		10.00	16.00	4.000	Global			
1057		12.00	16.00	4.000	Global			
1058		14.00	16.00	4.000	Global			
1059		16.00	16.00	4.000	Global			
1060		18.00	16.00	4.000	Global			
1061		20.00	16.00	4.000	Global			
1062		22.00	16.00	4.000	Global			
1063		24.00	16.00	4.000	Global			
1064		26.00	16.00	4.000	Global			
1065		28.00	16.00	4.000	Global			
1066		30.00	16.00	4.000	Global			
1067		32.00	16.00	4.000	Global			
1068		34.00	16.00	4.000	Global			
1069		36.00	16.00	4.000	Global			
1070		38.00	16.00	4.000	Global			
1071		40.00	16.00	4.000	Global			
1072		0.0	18.00	4.000	Global			
1073		2.000	18.00	4.000	Global			
1074		4.000	18.00	4.000	Global			
1075		6.000	18.00	4.000	Global			
1076		8.000	18.00	4.000	Global			
1077		10.00	18.00	4.000	Global			
1078		12.00	18.00	4.000	Global			
1079		14.00	18.00	4.000	Global			
1080		16.00	18.00	4.000	Global			
1081		18.00	18.00	4.000	Global			
1082		20.00	18.00	4.000	Global			
1083		22.00	18.00	4.000	Global			
1084		24.00	18.00	4.000	Global			
1085		26.00	18.00	4.000	Global			
1086		28.00	18.00	4.000	Global			
1087		30.00	18.00	4.000	Global			
1088		32.00	18.00	4.000	Global			
1089		34.00	18.00	4.000	Global			
1090		36.00	18.00	4.000	Global			
1091		38.00	18.00	4.000	Global			
1092		40.00	18.00	4.000	Global			
1093		0.0	20.00	4.000	Global			
1094		2.000	20.00	4.000	Global			
1095		4.000	20.00	4.000	Global			
1096		6.000	20.00	4.000	Global			
1097		8.000	20.00	4.000	Global			
1098		10.00	20.00	4.000	Global			
1099		12.00	20.00	4.000	Global			
1100		14.00	20.00	4.000	Global			
1101		16.00	20.00	4.000	Global			
1102		18.00	20.00	4.000	Global			
1103		20.00	20.00	4.000	Global			
1104		22.00	20.00	4.000	Global			
1105		24.00	20.00	4.000	Global			
1106		26.00	20.00	4.000	Global			
1107		28.00	20.00	4.000	Global			
1108		30.00	20.00	4.000	Global			
1109		32.00	20.00	4.000	Global			
1110		34.00	20.00	4.000	Global			
1111		36.00	20.00	4.000	Global			
1112		38.00	20.00	4.000	Global			
1113		40.00	20.00	4.000	Global			
1114		0.0	22.00	4.000	Global			
1115		2.000	22.00	4.000	Global			
1116		4.000	22.00	4.000	Global			
1117		6.000	22.00	4.000	Global			
1118		8.000	22.00	4.000	Global			
1119		10.00	22.00	4.000	Global			
1120		12.00	22.00	4.000	Global			
1121		14.00	22.00	4.000	Global			
1122		16.00	22.00	4.000	Global			
1123		18.00	22.00	4.000	Global			
1124		20.00	22.00	4.000	Global			
1125		22.00	22.00	4.000	Global			
1126		24.00	22.00	4.000	Global			
1127		26.00	22.00	4.000	Global			
1128		28.00	22.00	4.000	Global			
1129		30.00	22.00	4.000	Global			
1130		32.00	22.00	4.000	Global			
1131		34.00	22.00	4.000	Global			
1132		36.00	22.00	4.000	Global			
1133		38.00	22.00	4.000	Global			
1134		40.00	22.00	4.000	Global			
1135		0.0	24.00	4.000	Global			
1136		2.000	24.00	4.000	Global			
1137		4.000	24.00	4.000	Global			
1138		6.000	24.00	4.000	Global			
1139		8.000	24.00	4.000	Global			
1140		10.00	24.00	4.000	Global			
1141		12.00	24.00	4.000	Global			
1142		14.00	24.00	4.000	Global			
1143		16.00	24.00	4.000	Global			
1144		18.00	24.00	4.000	Global			
1145		20.00	24.00	4.000	Global			
1146		22.00	24.00	4.000	Global			
1147		24.00	24.00	4.000	Global			
1148		26.00	24.00	4.000	Global			
1149		28.00	24.00	4.000	Global			
1150		30.00	24.00	4.000	Global			
1151		32.00	24.00	4.000	Global			
1152		34.00	24.00	4.000	Global			
1153		36.00	24.00	4.000	Global			
1154		38.00	24.00	4.000	Global			
1155		40.00	24.00	4.000	Global			
1156		0.0	26.00	4.000	Global			
1157		2.000	26.00	4.000	Global			
1158		4.000	26.00	4.000	Global			
1159		6.000	26.00	4.000	Global			
1160		8.000	26.00	4.000	Global			
1161		10.00	26.00	4.000	Global			
1162		12.00	26.00	4.000	Global			
1163		14.00	26.00	4.000	Global			
1164		16.00	26.00	4.000	Global			
1165		18.00	26.00	4.000	Global			
1166		20.00	26.00	4.000	Global			
1167		22.00	26.00	4.000	Global			
1168		24.00	26.00	4.000	Global			
1169		26.00	26.00	4.000	Global			
1170		28.00	26.00	4.000	Global			
1171		30.00	26.00	4.000	Global			
1172		32.00	26.00	4.000	Global			
1173		34.00	26.00	4.000	Global			
1174		36.00	26.00	4.000	Global			
1175		38.00	26.00	4.000	Global			
1176		40.00	26.00	4.000	Global			
1177		0.0	28.00	4.000	Global			
1178		2.000	28.00	4.000	Global			
1179		4.000	28.00	4.000	Global			
1180		6.000	28.00	4.000	Global			
1181		8.000	28.00	4.000	Global			
1182		10.00	28.00	4.000	Global			
1183		12.00	28.00	4.000	Global			
1184		14.00	28.00	4.000	Global			
1185		16.00	28.00	4.000	Global			
1186		18.00	28.00	4.000	Global			
1187		20.00	28.00	4.000	Global			
1188		22.00	28.00	4.000	Global			
1189		24.00	28.00	4.000	Global			
1190		26.00	28.00	4.000	Global			
1191		28.00	28.00	4.000	Global			
1192		30.00	28.00	4.000	Global			
1193		32.00	28.00	4.000	Global			
1194		34.00	28.00	4.000	Global			
1195		36.00	28.00	4.000	Global			
1196		38.00	28.00	4.000	Global			
1197		40.00	28.00	4.000	Global			
1198		0.0	30.00	4.000	Global			
1199		2.000	30.00	4.000	Global			
1200		4.000	30.00	4.000	Global			
1201		6.000	30.00	4.000	Global			
1202		8.000	30.00	4.000	Global			
1203		10.00	30.00	4.000	Global			
1204		12.00	30.00	4.000	Global			
1205		14.00	30.00	4.000	Global			
1206		16.00	30.00	4.000	Global			
1207		18.00	30.00	4.000	Global			
